"HolderAddress","Balance","PendingBalanceUpdate"
"0x2d61599eeb97bb829b6c6908b2dcc61e9be6a3d8","1200414906.97473","No"
"0xbe73db85baa8b82bc18d410f53b30db9e401b80e","6496260267.25979","No"
"0x57ba6d0cb4f671ad7558452faf2c957373a9c2d6","192000079.158055","No"
"0x40010b2ebf07f7f199504d5378efc9a81118a7dd","19597513791.1708","No"
"0x2fb5b2bab75bd6be30b4991bb9f48e1b6d997357","799194312.359963","No"
"0x6bb296cc688e766668e2ba113a32eb8ff08d21e5","4800000768.03149","No"
"0xcecf8cccdd226ff5faa3e36f9d06d28b0af3ca2e","1920096134.11898","No"
"0x58d45e7ecb91fdc9cfa0796677447a51cfaf1e56","3844029771.90402","No"
"0x3ab336c2a009f6ce32f13ea4d3eee5aa9d0262ea","13912395.198717","No"
"0x8b02a878e3240a581730649b10d65b9889032377","32285315657.2994","No"
"0x0c002a93d779f2c91f528b84e6e7ecfeb17a9077","14017258940.1683","No"
"0x77d8c04394390465fb4ffb5a05d59b95320e0239","12100870747.7898","No"
"0xc6e6bb2be6376665f47e10d7c1bbe49b8e46dd81","12089789150.4662","No"
"0x91f3e09a8cba848fd247cfeac1bf7dc37de1b7cc","25269400349.4281","No"
"0x0e728ac923d5fa4d0b5a13e5bc1e2b7585ac9d6b","2000000060.22012","No"
"0xd82e78101fc48ac392c504ef83eac1956d92e07d","1445282868.88476","No"
"0x38484b9589241f661af373e609243c010186624f","139286645381.772","No"
"0x1a180aec6c04c9622897d47b8e4d6d29f8492b5d","10551326576.1525","No"
"0x0310a900c85fbae47fe1f2e3d792ee94d78d85ce","278781.837317871","No"
"0x80ea4bd38b7a9a5b617c0b6272b423b8cf13ccfa","6928196200.95783","No"
"0x521bd2138da8e11893d42ad1fb5f40909a590e52","2715849753.66332","No"
"0xc221bbfdc3656d12304ae02bae3037700d5bbc61","1701964371.86875","No"
"0x728c779735efba9ba9ce1c77e70284902a4d764d","5878358565.99108","No"
"0x4264cc35a026366b80a5af3efea6e6309657dd24","28048022799.1506","No"
"0x441b30874e6b62ee91e49bb049481aa367e354a9","22690473570.5378","No"
"0x5710b77a0a48946788c6a16fca46e374eb48ec97","8173233956.63853","No"
"0x2b127dab7233ecd0a47aa7485edb417bc779b56d","10892304930.1846","No"
"0xaf24903cca7b9006bf40bec787e2b3f24847dfe5","46195147526.9652","No"
"0x6fa7483685c0d37a0f4e5e145db4d9df87d6a4fc","1346205021.07906","No"
"0x9417b7f1c3a5174f1750457ba25229c6b1b43a11","4320000388.80003","No"
"0x5d87b4a456491ee110c6324d128104cc09b39944","2351677151.24329","No"
"0xc3ef6d4470203ddf279dcb8e926eacb5aca48765","102055942975.795","No"
"0x40c3c8a305dab35d4230754e06be676fd2a3507b","6704469981.57719","No"
"0xc2bbd263e98fce08582039829c131b3958b3dbd2","23085904190.8228","No"
"0x468126fe725da63e5d0f7f58927bea9f871ceae9","1080549571.67821","No"
"0x9b664493df61f420b36524bc0d388cb19418f73a","7586959079.82051","No"
"0x87ba62f56dda8db8b2091f80d6ed76d073a484cb","4615327761.18675","No"
"0xc961fb12d24ecad5d4c822ed13036fa1f91ffe5e","232216185.9373","No"
"0x8c30cda192399c676d7c9b1dfa0bd49bc621b005","24131834789.8219","No"
"0x15262acd44a7e60eebd025fe8874ffc2d4ea4efd","788390553.414413","No"
"0x7bd9659e9b0df48b511c87f1b3917741048cbca0","120046.723777797","No"
"0x15fcd3494635d09d2e71f7eace807943858e61b9","27771368572.1948","No"
"0x682dd7b87c64e427bf62218bdf89da8e38bdd049","28678515673.9191","No"
"0x9f0bdeef2cd18bb7632d5b5219d93f35d625677d","16402428072.0777","No"
"0x00e1603969d87969d7d72ade61134b3125160aba","32539870262.2579","No"
"0xf79600effa5fe6fca68cc4d037f95630c18a6de1","158996279272.695","No"
"0xf0dd5bae047b90cc2313bcb1825f3fac0c1886fd","32170688154.5734","No"
"0x6bc3de332041ff360b481355320b449df8e44228","1153695435365.73","No"
"0x008dacb92bc0b66687cb8cfdc99999e1acd2c493","1080722706.86756","No"
"0x66d4664c739849af8052fe29caa33156f846ddf4","12281157195.2687","No"
"0xe6fd7e35d4e3baa664a0d6e6c46299068e0cbfee","976162139.312507","No"
"0x3ec80ad1b9ec19c5164ed87ed9ab26839dbd92b9","78083197078.8891","No"
"0xddae8986684f3d19b69e9e3c274669a383b85a77","315809601302.471","No"
"0xa8c0b9729c114cb7e09e545ee51ad432ad2454ea","114354936487.972","No"
"0x27025d17e2508424870946a5a32efc3178adb721","27889702149.0513","No"
"0xc8aca1e01a45bedce037b611e4304a6cadbd50e3","214397791073.571","No"
"0xdbf47d52e66595d770bbb09d2582ffd6227e337d","12582061200.1506","No"
"0x8d2d444ddfd355fcfa92769c10dcbce0e07430ba","960000020.16","No"
"0x1ece6f7f60e757991d01cb2b6c14bafb3610602f","1274210442.26614","No"
"0x60e6dc0b31fcc8b24c1f51edfb27b5a7fef7191c","8613791607.18347","No"
"0x63beda0cc0c419554b6a1f8c3009b01238777ad4","40858678917.1517","No"
"0xaf2d9026bf7166d287f68a15d809dff5b1744e96","12113319852.4767","No"
"0x4d47ab87f913b2cbf4ca02b9665af1b904902a7a","101647268134.269","No"
"0x097b0e369cbcfd2d9084d08551698b78954f0aa6","6182439197.26311","No"
"0x03a4a9cb5b99053bef1c3716c10e9b8ca65318d1","2936783029.17131","No"
"0x40ea99fc1e1a82eee32735bcacd3c26d8d8d9069","1024794919.73774","No"
"0x498247f05666a0f48a6f22ba1cc593dbeeb14766","5175866763.09301","No"
"0x21a1b92916256cebfa57ff0307a58adf04effa6f","545649607.162781","No"
"0xf4711f887c497d966f8f8fae152f94f6f736612c","102950097716.559","No"
"0x8ca7e7f308a813869d458605f19770405ad17a9f","17955042527.9247","No"
"0xb1c156654a03310261b9f187dc124cd1617d2525","16337967531.2087","No"
"0xb9addd07d0ffe9751b3842207f0ad59beffb43df","71012971923.492","No"
"0x6565178957719b4656518033a905bf73f2681ea5","9605314460.63735","No"
